n. noltei,z. marina,g. vermiculophylla,sedimento,arena,roca,algas verdes,algas pardas,algas rojas,microfitobentos,foto
0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,RE_PHOTO_20250522_085222.jpg
10.0,0.0,0.0,80.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_085142.jpg
5.0,0.0,0.0,45.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_085051.jpg
90.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_084922.jpg
55.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,RE_PHOTO_20250522_084658.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_084701.jpg
0.0,0.0,0.0,5.3,0.0,0.0,0.0,94.7,0.0,0.0,RE_PHOTO_20250522_084637.jpg
10.0,0.0,0.0,25.0,0.0,0.0,65.0,0.0,0.0,0.0,RE_PHOTO_20250522_084523.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_084454.jpg
0.0,0.0,0.0,11.1,0.0,0.0,0.0,88.9,0.0,0.0,RE_PHOTO_20250522_084432.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_084351.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_084317.jpg
25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,RE_PHOTO_20250522_084331.jpg
85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_084240.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_084037.jpg
20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,RE_PHOTO_20250522_084024.jpg
0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_083913.jpg
60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083843.jpg
25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,RE_PHOTO_20250522_083841.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083802.jpg
40.0,0.0,0.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_083712.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083657.jpg
50.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_083634.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083631.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083540.jpg
60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083537.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_083443.jpg
0.0,0.0,0.0,60.0,0.0,10.0,0.0,30.0,0.0,0.0,RE_PHOTO_20250522_083407.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083319.jpg
0.0,0.0,0.0,0.0,0.0,52.6,21.1,26.3,0.0,0.0,RE_PHOTO_20250522_083254.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083241.jpg
10.0,0.0,0.0,20.0,0.0,0.0,70.0,0.0,0.0,0.0,RE_PHOTO_20250522_083222.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_083155.jpg
40.0,0.0,0.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_083115.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083102.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_083036.jpg
15.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,0.0,0.0,RE_PHOTO_20250522_083022.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_083015.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082911.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082907.jpg
0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,RE_PHOTO_20250522_082859.jpg
20.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,0.0,0.0,RE_PHOTO_20250522_082830.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082801.jpg
40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,RE_PHOTO_20250522_082811.jpg
0.0,0.0,0.0,5.0,0.0,0.0,95.0,0.0,0.0,0.0,RE_PHOTO_20250522_082712.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082655.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082635.jpg
80.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,RE_PHOTO_20250522_082611.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082534.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082519.jpg
75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,RE_PHOTO_20250522_082505.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082433.jpg
5.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,RE_PHOTO_20250522_082304.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082259.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_082232.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082207.jpg
50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,RE_PHOTO_20250522_082119.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_082128.jpg
0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,RE_PHOTO_20250522_082036.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_081950.jpg
5.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,RE_PHOTO_20250522_081859.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_081700.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_081555.jpg
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,RE_PHOTO_20250522_081523.jpg
95.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250522_081519.jpg
90.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_081408.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_081148.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_081126.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_081055.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_081048.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_081018.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080948.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080907.jpg
90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080759.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080640.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080548.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080523.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080512.jpg
5.0,0.0,0.0,0.0,5.0,0.0,20.0,70.0,0.0,0.0,RE_PHOTO_20250522_080443.jpg
40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080435.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080357.jpg
85.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080319.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080310.jpg
0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,20.0,RE_PHOTO_20250522_080218.jpg
50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_080217.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080206.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080200.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_080119.jpg
0.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,RE_PHOTO_20250522_080056.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_080035.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075957.jpg
85.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250522_075955.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075912.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075909.jpg
10.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,RE_PHOTO_20250522_075844.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075815.jpg
50.0,0.0,0.0,0.0,0.0,10.0,30.0,10.0,0.0,0.0,RE_PHOTO_20250522_075822.jpg
35.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,RE_PHOTO_20250522_075805.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075739.jpg
0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,RE_PHOTO_20250522_075704.jpg
90.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075635.jpg
50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075615.jpg
30.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075557.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075544.jpg
70.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075400.jpg
70.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075441.jpg
40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075333.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075323.jpg
90.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_075255.jpg
0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,RE_PHOTO_20250522_075109.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_074914.jpg
0.0,0.0,0.0,15.0,0.0,0.0,0.0,85.0,0.0,0.0,RE_PHOTO_20250522_074841.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_074724.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_074549.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_074506.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_220649.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_220533.jpg
50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_220450.jpg
60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_215923.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_215520.jpg
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_215331.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_215130.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214936.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214805.jpg
80.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,RE_PHOTO_20250524_214704.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214604.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214507.jpg
95.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250524_214321.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214234.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214158.jpg
40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_214100.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_213935.jpg
0.0,0.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,0.0,RE_PHOTO_20250524_213853.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211851.jpg
15.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211805.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211709.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211630.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211619.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211546.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211543.jpg
85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211539.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211502.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211459.jpg
40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211446.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211419.jpg
70.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211314.jpg
10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211237.jpg
20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211228.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211212.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211149.jpg
50.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250524_211138.jpg
2.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211129.jpg
3.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211103.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211058.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211029.jpg
2.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211026.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_211022.jpg
0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,RE_PHOTO_20250524_211006.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210951.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210936.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210926.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210902.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210811.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210722.jpg
60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210546.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210520.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210416.jpg
80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210346.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210259.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210242.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_210027.jpg
40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205938.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205906.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205825.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205804.jpg
0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,RE_PHOTO_20250524_205658.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205630.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205609.jpg
85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205610.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205521.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205512.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205504.jpg
85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205450.jpg
21.1,0.0,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205447.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205429.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205415.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205407.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205336.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205334.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205319.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205320.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205251.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205239.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205240.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205214.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205156.jpg
40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205140.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205128.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205103.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205049.jpg
95.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250524_205027.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205026.jpg
80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_205003.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250524_204953.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204942.jpg
95.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204938.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204931.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204919.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204834.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204835.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204830.jpg
15.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204826.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204758.jpg
90.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204750.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204641.jpg
10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204736.jpg
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,RE_PHOTO_20250524_204705.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204540.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204459.jpg
85.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,RE_PHOTO_20250524_204406.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204338.jpg
80.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250524_204320.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204309.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204312.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204230.jpg
85.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_204144.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250524_204036.jpg
85.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_203949.jpg
80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_203906.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_203821.jpg
0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,RE_PHOTO_20250524_203752.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250524_203750.jpg
